phrase_id,partial_phrase,label
274,I had some “Muslim Fried Chicken” the,0.3
274,I had some “Muslim Fried Chicken” the other,0.4
274,I had some “Muslim Fried Chicken” the other day.,0.5
274,I had some “Muslim Fried Chicken” the other day. It,0.6
274,I had some “Muslim Fried Chicken” the other day. It was,0.7
274,I had some “Muslim Fried Chicken” the other day. It was exploding,0.8
274,I had some “Muslim Fried Chicken” the other day. It was exploding with,0.9
274,I had some “Muslim Fried Chicken” the other day. It was exploding with flavour.,1.0
275,What,0.0
275,What do,0.0
275,What do apples,0.0
275,What do apples and,0.0
275,What do apples and black,0.0
275,What do apples and black people,0.0
275,What do apples and black people both,0.5
275,What do apples and black people both have,0.6
275,What do apples and black people both have in,0.6
275,What do apples and black people both have in common?,0.7
275,What do apples and black people both have in common? They,0.7
275,What do apples and black people both have in common? They both,0.8
275,What do apples and black people both have in common? They both hang,0.8
275,What do apples and black people both have in common? They both hang from,0.9
275,What do apples and black people both have in common? They both hang from trees,1.0
276,Why,0.0
276,Why do,0.0
276,Why do you,0.0
276,Why do you listen,0.0
276,Why do you listen to,0.0
276,Why do you listen to 'Chinese,0.0
276,Why do you listen to 'Chinese music?',0.3
276,Why do you listen to 'Chinese music?' You,0.4
276,Why do you listen to 'Chinese music?' You don't,0.4
276,Why do you listen to 'Chinese music?' You don't even,0.5
276,Why do you listen to 'Chinese music?' You don't even understand,0.5
276,Why do you listen to 'Chinese music?' You don't even understand and,0.6
276,Why do you listen to 'Chinese music?' You don't even understand and they,0.7
276,Why do you listen to 'Chinese music?' You don't even understand and they all,0.7
276,Why do you listen to 'Chinese music?' You don't even understand and they all look,0.8
276,Why do you listen to 'Chinese music?' You don't even understand and they all look the,0.8
276,Why do you listen to 'Chinese music?' You don't even understand and they all look the same,0.9
276,Why do you listen to 'Chinese music?' You don't even understand and they all look the same anyways.,1.0
277,If,0.0
277,If we'd,0.0
277,If we'd known,0.0
277,If we'd known that,0.0
277,If we'd known that they'd,0.0
277,If we'd known that they'd cause,0.0
277,If we'd known that they'd cause this,0.0
277,If we'd known that they'd cause this much,0.0
277,If we'd known that they'd cause this much trouble,0.0
277,If we'd known that they'd cause this much trouble we'd,0.0
277,If we'd known that they'd cause this much trouble we'd have,0.0
277,If we'd known that they'd cause this much trouble we'd have picked,0.0
277,If we'd known that they'd cause this much trouble we'd have picked the,0.0
277,If we'd known that they'd cause this much trouble we'd have picked the fucking,0.0
277,If we'd known that they'd cause this much trouble we'd have picked the fucking cotton,0.9
277,If we'd known that they'd cause this much trouble we'd have picked the fucking cotton ourselves!,1.0
278,Owner,0.0
278,Owner of,0.0
278,Owner of my,0.0
278,Owner of my company,0.0
278,Owner of my company opening,0.0
278,Owner of my company opening up,0.0
278,Owner of my company opening up sexual,0.0
278,Owner of my company opening up sexual harassment,0.3
278,Owner of my company opening up sexual harassment training,0.3
278,Owner of my company opening up sexual harassment training class::,0.4
278,Owner of my company opening up sexual harassment training class:: I,0.4
278,Owner of my company opening up sexual harassment training class:: I don't,0.4
278,Owner of my company opening up sexual harassment training class:: I don't believe,0.5
278,Owner of my company opening up sexual harassment training class:: I don't believe in,0.5
278,Owner of my company opening up sexual harassment training class:: I don't believe in sexual,0.5
278,Owner of my company opening up sexual harassment training class:: I don't believe in sexual harassment.,0.6
278,Owner of my company opening up sexual harassment training class:: I don't believe in sexual harassment. I,0.6
278,Owner of my company opening up sexual harassment training class:: I don't believe in sexual harassment. I think,0.7
278,Owner of my company opening up sexual harassment training class:: I don't believe in sexual harassment. I think it's,0.7
278,Owner of my company opening up sexual harassment training class:: I don't believe in sexual harassment. I think it's just,0.7
278,Owner of my company opening up sexual harassment training class:: I don't believe in sexual harassment. I think it's just something,0.8
278,Owner of my company opening up sexual harassment training class:: I don't believe in sexual harassment. I think it's just something made,0.8
278,Owner of my company opening up sexual harassment training class:: I don't believe in sexual harassment. I think it's just something made up,0.8
278,Owner of my company opening up sexual harassment training class:: I don't believe in sexual harassment. I think it's just something made up by,0.9
278,Owner of my company opening up sexual harassment training class:: I don't believe in sexual harassment. I think it's just something made up by militant,0.9
278,Owner of my company opening up sexual harassment training class:: I don't believe in sexual harassment. I think it's just something made up by militant lesbians.,1.0
279,So,0.0
279,So how,0.0
279,So how much,0.0
279,So how much Indian,0.0
279,So how much Indian ARE,0.3
279,So how much Indian ARE you?,0.4
279,So how much Indian ARE you? I,0.5
279,"So how much Indian ARE you? I mean,",0.6
279,"So how much Indian ARE you? I mean, you",0.7
279,"So how much Indian ARE you? I mean, you don't",0.8
279,"So how much Indian ARE you? I mean, you don't look",0.9
279,"So how much Indian ARE you? I mean, you don't look it.",1.0
280,What,0.0
280,What Do,0.0
280,What Do You,0.0
280,What Do You Call,0.0
280,What Do You Call It,0.0
280,What Do You Call It When,0.0
280,What Do You Call It When An,0.0
280,What Do You Call It When An Ethiopian,0.4
280,What Do You Call It When An Ethiopian Baby,0.5
280,What Do You Call It When An Ethiopian Baby Cries?,0.6
280,What Do You Call It When An Ethiopian Baby Cries? A,0.8
280,What Do You Call It When An Ethiopian Baby Cries? A mid-life,0.9
280,What Do You Call It When An Ethiopian Baby Cries? A mid-life crisis,1.0
281,What,0.0
281,What do,0.0
281,What do Muslims,0.0
281,What do Muslims have,0.0
281,What do Muslims have in,0.3
281,What do Muslims have in common,0.3
281,What do Muslims have in common with,0.4
281,What do Muslims have in common with Darth,0.4
281,What do Muslims have in common with Darth Vader?,0.4
281,What do Muslims have in common with Darth Vader? They,0.5
281,What do Muslims have in common with Darth Vader? They both,0.5
281,What do Muslims have in common with Darth Vader? They both offer,0.6
281,What do Muslims have in common with Darth Vader? They both offer you,0.6
281,What do Muslims have in common with Darth Vader? They both offer you to,0.6
281,What do Muslims have in common with Darth Vader? They both offer you to come,0.7
281,What do Muslims have in common with Darth Vader? They both offer you to come to,0.7
281,What do Muslims have in common with Darth Vader? They both offer you to come to the,0.8
